0.132599,-4.30445,-0.530948,-1.10341
0.0795043,-4.41479,-0.539762,-1.10117
0.0255281,-4.52491,-0.548315,-1.09893
-0.0293034,-4.6348,-0.55662,-1.09667
-0.0849654,-4.74447,-0.564687,-1.09442
-0.141434,-4.85391,-0.572525,-1.09216
-0.198687,-4.96313,-0.580144,-1.08989
-0.256701,-5.07212,-0.587553,-1.08764
-0.315456,-5.18088,-0.59476,-1.08538
-0.374932,-5.28942,-0.601774,-1.08313
-0.43511,-5.39773,-0.608603,-1.08089
-0.49597,-5.50582,-0.615252,-1.07866
-0.557495,-5.61369,-0.62173,-1.07644
-0.619668,-5.72133,-0.628043,-1.07423
-0.682472,-5.82875,-0.634196,-1.07203
-0.745892,-5.93596,-0.640197,-1.06985
-0.809912,-6.04294,-0.64605,-1.06768
-0.874517,-6.14971,-0.651761,-1.06552
-0.939693,-6.25626,-0.657335,-1.06338
-1.00543,-6.3626,-0.662777,-1.06126
-1.0717,-6.46873,-0.668092,-1.05915
-1.13851,-6.57464,-0.673284,-1.05706
-1.20584,-6.68035,-0.678357,-1.05498
-1.27368,-6.78585,-0.683315,-1.05292
-1.34201,-6.89114,-0.688163,-1.05088
-1.41083,-6.99623,-0.692903,-1.04886
-1.48012,-7.10111,-0.69754,-1.04685
-1.54987,-7.2058,-0.702077,-1.04486
-1.62008,-7.31028,-0.706517,-1.04289
-1.69073,-7.41457,-0.710863,-1.04094
-1.76182,-7.51867,-0.715118,-1.03901
-1.83333,-7.62257,-0.719285,-1.03709
-1.90526,-7.72628,-0.723367,-1.03519
-1.97759,-7.82979,-0.727366,-1.03331
-2.05033,-7.93313,-0.731286,-1.03145
-2.12346,-8.03627,-0.735127,-1.0296
-2.19697,-8.13923,-0.738893,-1.02777
-2.27086,-8.24201,-0.742586,-1.02596
-2.34512,-8.3446,-0.746208,-1.02417
-2.41974,-8.44702,-0.749761,-1.02239
-2.49472,-8.54926,-0.753247,-1.02063
-2.57004,-8.65132,-0.756668,-1.01889
-2.64571,-8.75321,-0.760025,-1.01717
-2.72171,-8.85493,-0.763321,-1.01546
-2.79804,-8.95648,-0.766558,-1.01377
-2.8747,-9.05785,-0.769736,-1.0121
-2.95167,-9.15906,-0.772858,-1.01044
-3.02896,-9.26011,-0.775925,-1.00879
-3.10655,-9.36099,-0.778938,-1.00717
-3.18444,-9.4617,-0.781899,-1.00556
-3.26263,-9.56226,-0.784809,-1.00396
-3.34111,-9.66265,-0.78767,-1.00238
-3.41988,-9.76289,-0.790483,-1.00082
-3.49893,-9.86297,-0.793248,-0.99927
-3.57825,-9.9629,-0.795968,-0.997736
-3.65785,-10.0627,-0.798644,-0.996216
-3.73771,-10.1623,-0.801276,-0.994712
-3.81784,-10.2618,-0.803865,-0.993221
-3.89823,-10.3611,-0.806413,-0.991745
-3.97887,-10.4603,-0.808921,-0.990283
-4.05976,-10.5593,-0.811389,-0.988835
-4.1409,-10.6582,-0.813819,-0.987401
-4.22228,-10.7569,-0.816212,-0.98598
-4.3039,-10.8555,-0.818568,-0.984573
-4.38576,-10.954,-0.820887,-0.983178
-4.46785,-11.0523,-0.823172,-0.981797
-4.55017,-11.1505,-0.825423,-0.980429
-4.63271,-11.2485,-0.827641,-0.979074
-4.71547,-11.3464,-0.829825,-0.977731
-4.79846,-11.4442,-0.831978,-0.9764
-4.88165,-11.5418,-0.8341,-0.975082
-4.96506,-11.6393,-0.836191,-0.973776
-5.04868,-11.7367,-0.838253,-0.972482
-5.13251,-11.834,-0.840285,-0.9712
-5.21654,-11.9311,-0.842288,-0.969929
-5.30077,-12.0281,-0.844264,-0.96867
-5.38519,-12.1249,-0.846213,-0.967423
-5.46981,-12.2217,-0.848134,-0.966186
-5.55463,-12.3183,-0.85003,-0.964961
-5.63963,-12.4148,-0.851899,-0.963746
-5.72482,-12.5112,-0.853744,-0.962542
-5.81019,-12.6074,-0.855564,-0.961349
-5.89575,-12.7036,-0.85736,-0.960167
-5.98149,-12.7996,-0.859132,-0.958995
-6.0674,-12.8955,-0.860881,-0.957833
-6.15349,-12.9913,-0.862608,-0.956681
-6.23975,-13.0869,-0.864312,-0.955539
-6.32618,-13.1825,-0.865995,-0.954407
-6.41278,-13.2779,-0.867656,-0.953285
-6.49954,-13.3733,-0.869296,-0.952173
-6.58647,-13.4685,-0.870916,-0.95107
-6.67357,-13.5636,-0.872515,-0.949976
-6.76082,-13.6586,-0.874095,-0.948892
-6.84823,-13.7535,-0.875655,-0.947817
-6.93579,-13.8483,-0.877197,-0.946751
-7.02351,-13.9429,-0.878719,-0.945693
-7.11138,-14.0375,-0.880224,-0.944645
-7.19941,-14.132,-0.88171,-0.943605
-7.28758,-14.2263,-0.883179,-0.942574
-7.3759,-14.3206,-0.88463,-0.941551
-7.46436,-14.4147,-0.886064,-0.940537
-7.55296,-14.5088,-0.887482,-0.939531
-7.64171,-14.6027,-0.888883,-0.938533
-7.7306,-14.6966,-0.890268,-0.937544
-7.81963,-14.7903,-0.891638,-0.936562
-7.90879,-14.884,-0.892991,-0.935588
-7.99809,-14.9776,-0.89433,-0.934622
-8.08752,-15.071,-0.895653,-0.933664
-8.17709,-15.1644,-0.896962,-0.932713
-8.26679,-15.2577,-0.898256,-0.93177
-8.35661,-15.3508,-0.899536,-0.930834
-8.44656,-15.4439,-0.900802,-0.929906
-8.53664,-15.5369,-0.902054,-0.928985
-8.62685,-15.6298,-0.903292,-0.928071
-8.71718,-15.7226,-0.904517,-0.927164
-8.80763,-15.8153,-0.90573,-0.926264
-8.8982,-15.908,-0.906929,-0.925371
-8.9889,-16.0005,-0.908115,-0.924485
-9.07971,-16.0929,-0.909289,-0.923605
-9.17064,-16.1853,-0.910451,-0.922733
-9.26168,-16.2776,-0.911601,-0.921866
-9.35284,-16.3698,-0.912739,-0.921007
-9.44412,-16.4619,-0.913865,-0.920154
-9.5355,-16.5539,-0.914979,-0.919307
-9.627,-16.6458,-0.916083,-0.918466
-9.71861,-16.7377,-0.917175,-0.917632
-9.81033,-16.8294,-0.918256,-0.916804
-9.90215,-16.9211,-0.919326,-0.915982
-9.99408,-17.0127,-0.920386,-0.915166
-10.0861,-17.1042,-0.921435,-0.914356
-10.1783,-17.1957,-0.922474,-0.913552
-10.2705,-17.287,-0.923503,-0.912753
-10.3629,-17.3783,-0.924522,-0.911961
-10.4553,-17.4695,-0.925531,-0.911174
-10.5479,-17.5606,-0.92653,-0.910393
-10.6405,-17.6516,-0.927519,-0.909617
-10.7333,-17.7426,-0.9285,-0.908847
-10.8261,-17.8335,-0.929471,-0.908082
-10.9191,-17.9243,-0.930432,-0.907323
-11.0121,-18.015,-0.931385,-0.906569
-11.1053,-18.1057,-0.932329,-0.90582
-11.1985,-18.1963,-0.933264,-0.905077
-11.2918,-18.2868,-0.93419,-0.904338
-11.3852,-18.3772,-0.935108,-0.903605
-11.4787,-18.4676,-0.936018,-0.902877
-11.5723,-18.5579,-0.936919,-0.902153
-11.666,-18.6481,-0.937812,-0.901435
-11.7598,-18.7382,-0.938697,-0.900722
-11.8537,-18.8283,-0.939574,-0.900013
-11.9476,-18.9183,-0.940444,-0.899309
-12.0417,-19.0082,-0.941305,-0.89861
-12.1358,-19.0981,-0.942159,-0.897916
-12.23,-19.1879,-0.943006,-0.897226
-12.3243,-19.2776,-0.943845,-0.896541
-12.4187,-19.3672,-0.944677,-0.895861
-12.5132,-19.4568,-0.945501,-0.895185
-12.6077,-19.5464,-0.946319,-0.894513
-12.7024,-19.6358,-0.947129,-0.893846
-12.7971,-19.7252,-0.947932,-0.893183
-12.8919,-19.8145,-0.948729,-0.892524
-12.9867,-19.9038,-0.949519,-0.89187
-13.0817,-19.9929,-0.950302,-0.89122
-13.1767,-20.0821,-0.951079,-0.890574
-13.2718,-20.1711,-0.951849,-0.889932
-13.367,-20.2601,-0.952613,-0.889295
-13.4623,-20.349,-0.953371,-0.888661
-13.5576,-20.4379,-0.954122,-0.888032
-13.653,-20.5267,-0.954867,-0.887406
-13.7485,-20.6155,-0.955606,-0.886785
-13.8441,-20.7041,-0.956339,-0.886167
-13.9397,-20.7928,-0.957066,-0.885553
-14.0354,-20.8813,-0.957787,-0.884943
-14.1312,-20.9698,-0.958503,-0.884337
-14.2271,-21.0582,-0.959213,-0.883734
-14.323,-21.1466,-0.959917,-0.883136
-14.419,-21.2349,-0.960615,-0.882541
-14.515,-21.3232,-0.961308,-0.881949
-14.6112,-21.4114,-0.961996,-0.881362
-14.7074,-21.4995,-0.962678,-0.880777
-14.8036,-21.5876,-0.963355,-0.880197
-14.9,-21.6756,-0.964027,-0.87962
-14.9964,-21.7636,-0.964693,-0.879046
-15.0928,-21.8515,-0.965355,-0.878476
-15.1894,-21.9393,-0.966011,-0.877909
-15.286,-22.0271,-0.966662,-0.877345
-15.3826,-22.1148,-0.967309,-0.876785
-15.4794,-22.2025,-0.96795,-0.876229
-15.5762,-22.2901,-0.968587,-0.875675
-15.673,-22.3777,-0.969219,-0.875125
-15.7699,-22.4652,-0.969846,-0.874578
-15.8669,-22.5527,-0.970469,-0.874034
-15.964,-22.6401,-0.971087,-0.873493
-16.0611,-22.7274,-0.9717,-0.872956
-16.1583,-22.8147,-0.972309,-0.872422
-16.2555,-22.902,-0.972914,-0.87189
-16.3528,-22.9892,-0.973514,-0.871362
-16.4501,-23.0763,-0.974109,-0.870837
-16.5475,-23.1634,-0.974701,-0.870315
-16.645,-23.2504,-0.975288,-0.869795
-16.7425,-23.3374,-0.975871,-0.869279
-16.8401,-23.4243,-0.97645,-0.868766
-16.9378,-23.5112,-0.977024,-0.868255
-17.0355,-23.598,-0.977595,-0.867748
-17.1332,-23.6848,-0.978162,-0.867243
-17.231,-23.7715,-0.978724,-0.866741
-17.3289,-23.8582,-0.979283,-0.866242
-17.4268,-23.9448,-0.979838,-0.865746
-17.5248,-24.0314,-0.980389,-0.865252
-17.6229,-24.1179,-0.980936,-0.864761
-17.721,-24.2044,-0.981479,-0.864273
-17.8191,-24.2908,-0.982019,-0.863787
-17.9173,-24.3772,-0.982555,-0.863304
-18.0156,-24.4635,-0.983087,-0.862824
-18.1139,-24.5498,-0.983616,-0.862347
-18.2122,-24.6361,-0.984141,-0.861872
-18.3107,-24.7222,-0.984662,-0.861399
-18.4091,-24.8084,-0.98518,-0.860929
-18.5076,-24.8945,-0.985695,-0.860462
-18.6062,-24.9805,-0.986206,-0.859997
-18.7048,-25.0665,-0.986714,-0.859534
-18.8035,-25.1525,-0.987218,-0.859074
-18.9022,-25.2384,-0.987719,-0.858617
-19.001,-25.3242,-0.988217,-0.858162
-19.0998,-25.4101,-0.988712,-0.857709
-19.1987,-25.4958,-0.989203,-0.857259
-19.2976,-25.5816,-0.989691,-0.856811
-19.3966,-25.6672,-0.990176,-0.856365
-19.4956,-25.7529,-0.990658,-0.855922
-19.5947,-25.8385,-0.991137,-0.855481
-19.6938,-25.924,-0.991612,-0.855042
-19.7929,-26.0095,-0.992085,-0.854606
-19.8921,-26.095,-0.992555,-0.854171
-19.9914,-26.1804,-0.993021,-0.853739
-20.0907,-26.2658,-0.993485,-0.85331
-20.19,-26.3511,-0.993946,-0.852882
-20.2894,-26.4364,-0.994404,-0.852457
-20.3889,-26.5216,-0.994859,-0.852033
-20.4884,-26.6068,-0.995311,-0.851612
-20.5879,-26.692,-0.99576,-0.851193
-20.6875,-26.7771,-0.996207,-0.850776
-20.7871,-26.8622,-0.996651,-0.850361
-20.8868,-26.9472,-0.997092,-0.849949
-20.9865,-27.0322,-0.99753,-0.849538
-21.0862,-27.1172,-0.997966,-0.849129
-21.186,-27.2021,-0.998399,-0.848723
-21.2859,-27.287,-0.99883,-0.848318
-21.3857,-27.3718,-0.999258,-0.847915
-21.4857,-27.4566,-0.999683,-0.847515
-21.5856,-27.5413,-1.00011,-0.847116
-21.6856,-27.626,-1.00053,-0.846719
-21.7857,-27.7107,-1.00094,-0.846325
-21.8858,-27.7954,-1.00136,-0.845932
-21.9859,-27.8799,-1.00177,-0.845541
-22.0861,-27.9645,-1.00218,-0.845152
-22.1863,-28.049,-1.00259,-0.844765
-22.2866,-28.1335,-1.003,-0.844379
-22.3869,-28.2179,-1.0034,-0.843996
-22.4872,-28.3023,-1.0038,-0.843614
-22.5876,-28.3867,-1.0042,-0.843234
-22.688,-28.471,-1.00459,-0.842856
-22.7885,-28.5553,-1.00499,-0.84248
-22.889,-28.6395,-1.00538,-0.842105
-22.9895,-28.7238,-1.00577,-0.841733
-23.0901,-28.8079,-1.00616,-0.841362
-23.1907,-28.8921,-1.00654,-0.840993
-23.2914,-28.9762,-1.00692,-0.840625
-23.3921,-29.0602,-1.0073,-0.840259
-23.4928,-29.1443,-1.00768,-0.839895
-23.5936,-29.2282,-1.00806,-0.839533
-23.6944,-29.3122,-1.00843,-0.839172
-23.7952,-29.3961,-1.00881,-0.838813
-23.8961,-29.48,-1.00918,-0.838456
-23.997,-29.5638,-1.00954,-0.8381
-24.098,-29.6477,-1.00991,-0.837746
-24.1989,-29.7314,-1.01027,-0.837393
-24.3,-29.8152,-1.01064,-0.837042
-24.401,-29.8989,-1.011,-0.836693
-24.5021,-29.9825,-1.01135,-0.836345
-24.6033,-30.0662,-1.01171,-0.835999
-24.7044,-30.1498,-1.01206,-0.835655
-24.8057,-30.2333,-1.01242,-0.835312
-24.9069,-30.3169,-1.01277,-0.83497
-25.0082,-30.4004,-1.01311,-0.83463
-25.1095,-30.4838,-1.01346,-0.834292
-25.2108,-30.5673,-1.0138,-0.833955
-25.3122,-30.6507,-1.01415,-0.833619
-25.4136,-30.734,-1.01449,-0.833285
-25.5151,-30.8173,-1.01483,-0.832953
-25.6166,-30.9006,-1.01516,-0.832622
-25.7181,-30.9839,-1.0155,-0.832292
-25.8196,-31.0671,-1.01583,-0.831964
-25.9212,-31.1503,-1.01617,-0.831638
-26.0228,-31.2335,-1.0165,-0.831312
-26.1245,-31.3166,-1.01682,-0.830988
-26.2262,-31.3997,-1.01715,-0.830666
-26.3279,-31.4828,-1.01748,-0.830345
-26.4296,-31.5658,-1.0178,-0.830025
-26.5314,-31.6488,-1.01812,-0.829707
-26.6332,-31.7318,-1.01844,-0.82939
-26.7351,-31.8147,-1.01876,-0.829074
-26.8369,-31.8976,-1.01908,-0.82876
-26.9388,-31.9805,-1.01939,-0.828447
-27.0408,-32.0634,-1.01971,-0.828136
-27.1427,-32.1462,-1.02002,-0.827826
-27.2447,-32.229,-1.02033,-0.827517
-27.3468,-32.3117,-1.02064,-0.827209
-27.4488,-32.3944,-1.02095,-0.826903
-27.5509,-32.4771,-1.02125,-0.826598
-27.6531,-32.5598,-1.02156,-0.826294
-27.7552,-32.6424,-1.02186,-0.825992
-27.8574,-32.725,-1.02216,-0.82569
-27.9596,-32.8076,-1.02246,-0.825391
-28.0619,-32.8901,-1.02276,-0.825092
-28.1641,-32.9726,-1.02305,-0.824794
-28.2664,-33.0551,-1.02335,-0.824498
-28.3688,-33.1376,-1.02364,-0.824203
-28.4711,-33.22,-1.02394,-0.823909
-28.5735,-33.3024,-1.02423,-0.823617
-28.676,-33.3847,-1.02452,-0.823325
-28.7784,-33.4671,-1.0248,-0.823035
-28.8809,-33.5494,-1.02509,-0.822746
-28.9834,-33.6316,-1.02538,-0.822458
-29.0859,-33.7139,-1.02566,-0.822172
-29.1885,-33.7961,-1.02594,-0.821886
-29.2911,-33.8783,-1.02622,-0.821602
-29.3937,-33.9605,-1.0265,-0.821319
-29.4964,-34.0426,-1.02678,-0.821037
-29.5991,-34.1247,-1.02706,-0.820756
-29.7018,-34.2068,-1.02734,-0.820476
-29.8045,-34.2888,-1.02761,-0.820197
-29.9073,-34.3708,-1.02788,-0.81992
-30.01,-34.4528,-1.02816,-0.819643
-30.1129,-34.5348,-1.02843,-0.819368
-30.2157,-34.6167,-1.0287,-0.819093
-30.3186,-34.6986,-1.02896,-0.81882
-30.4215,-34.7805,-1.02923,-0.818548
-30.5244,-34.8624,-1.0295,-0.818277
-30.6273,-34.9442,-1.02976,-0.818007
-30.7303,-35.026,-1.03002,-0.817738
-30.8333,-35.1078,-1.03029,-0.81747
-30.9363,-35.1895,-1.03055,-0.817203
-31.0394,-35.2712,-1.03081,-0.816937
-31.1425,-35.3529,-1.03107,-0.816673
-31.2456,-35.4346,-1.03132,-0.816409
-31.3487,-35.5162,-1.03158,-0.816146
-31.4519,-35.5979,-1.03183,-0.815884
-31.5551,-35.6794,-1.03209,-0.815624
-31.6583,-35.761,-1.03234,-0.815364
-31.7615,-35.8425,-1.03259,-0.815105
-31.8648,-35.9241,-1.03284,-0.814848
-31.9681,-36.0055,-1.03309,-0.814591
-32.0714,-36.087,-1.03334,-0.814335
-32.1747,-36.1684,-1.03359,-0.81408
-32.2781,-36.2498,-1.03383,-0.813826
-32.3814,-36.3312,-1.03408,-0.813574
-32.4848,-36.4126,-1.03432,-0.813322
-32.5883,-36.4939,-1.03456,-0.813071
-32.6917,-36.5752,-1.03481,-0.812821
-32.7952,-36.6565,-1.03505,-0.812571
-32.8987,-36.7378,-1.03529,-0.812323
-33.0022,-36.819,-1.03552,-0.812076
-33.1058,-36.9002,-1.03576,-0.81183
-33.2094,-36.9814,-1.036,-0.811584
-33.313,-37.0625,-1.03623,-0.81134
-33.4166,-37.1437,-1.03647,-0.811096
-33.5202,-37.2248,-1.0367,-0.810854
-33.6239,-37.3059,-1.03693,-0.810612
-33.7276,-37.3869,-1.03716,-0.810371
-33.8313,-37.468,-1.0374,-0.810131
-33.9351,-37.549,-1.03762,-0.809892
-34.0388,-37.63,-1.03785,-0.809653
-34.1426,-37.7109,-1.03808,-0.809416
-34.2464,-37.7919,-1.03831,-0.809179
-34.3503,-37.8728,-1.03853,-0.808944
-34.4541,-37.9537,-1.03876,-0.808709
-34.558,-38.0346,-1.03898,-0.808475
-34.6619,-38.1154,-1.0392,-0.808242
-34.7658,-38.1962,-1.03942,-0.80801
-34.8697,-38.277,-1.03964,-0.807778
-34.9737,-38.3578,-1.03986,-0.807547
-35.0777,-38.4386,-1.04008,-0.807318
-35.1817,-38.5193,-1.0403,-0.807089
-35.2857,-38.6,-1.04052,-0.80686
-35.3898,-38.6807,-1.04073,-0.806633
-35.4939,-38.7614,-1.04095,-0.806407
-35.5979,-38.842,-1.04116,-0.806181
-35.7021,-38.9226,-1.04138,-0.805956
-35.8062,-39.0032,-1.04159,-0.805732
-35.9104,-39.0838,-1.0418,-0.805508
-36.0145,-39.1643,-1.04201,-0.805286
-36.1187,-39.2449,-1.04222,-0.805064
-36.223,-39.3254,-1.04243,-0.804843
-36.3272,-39.4059,-1.04264,-0.804623
-36.4315,-39.4863,-1.04285,-0.804403
-36.5358,-39.5668,-1.04305,-0.804184
-36.6401,-39.6472,-1.04326,-0.803967
-36.7444,-39.7276,-1.04347,-0.803749
-36.8487,-39.8079,-1.04367,-0.803533
-36.9531,-39.8883,-1.04387,-0.803317
-37.0575,-39.9686,-1.04408,-0.803102
-37.1619,-40.0489,-1.04428,-0.802888
-37.2663,-40.1292,-1.04448,-0.802674
-37.3708,-40.2095,-1.04468,-0.802462
-37.4752,-40.2897,-1.04488,-0.80225
-37.5797,-40.37,-1.04508,-0.802038
-37.6842,-40.4502,-1.04527,-0.801828
-37.7888,-40.5304,-1.04547,-0.801618
-37.8933,-40.6105,-1.04567,-0.801409
-37.9979,-40.6907,-1.04586,-0.8012
-38.1025,-40.7708,-1.04606,-0.800993
-38.2071,-40.8509,-1.04625,-0.800786
-38.3117,-40.931,-1.04644,-0.800579
-38.4163,-41.011,-1.04664,-0.800374
-38.521,-41.0911,-1.04683,-0.800169
-38.6257,-41.1711,-1.04702,-0.799964
-38.7304,-41.2511,-1.04721,-0.799761
-38.8351,-41.331,-1.0474,-0.799558
-38.9398,-41.411,-1.04759,-0.799356
-39.0446,-41.4909,-1.04777,-0.799154
-39.1494,-41.5708,-1.04796,-0.798953
-39.2542,-41.6507,-1.04815,-0.798753
-39.359,-41.7306,-1.04833,-0.798553
-39.4638,-41.8105,-1.04852,-0.798354
-39.5687,-41.8903,-1.0487,-0.798156
-39.6735,-41.9701,-1.04889,-0.797958
-39.7784,-42.0499,-1.04907,-0.797762
-39.8833,-42.1297,-1.04925,-0.797565
-39.9883,-42.2095,-1.04943,-0.79737
-40.0932,-42.2892,-1.04961,-0.797175
-40.1982,-42.3689,-1.04979,-0.79698
-40.3032,-42.4486,-1.04997,-0.796786
-40.4082,-42.5283,-1.05015,-0.796593
-40.5132,-42.6079,-1.05033,-0.796401
-40.6182,-42.6876,-1.05051,-0.796209
-40.7233,-42.7672,-1.05068,-0.796018
-40.8283,-42.8468,-1.05086,-0.795827
-40.9334,-42.9264,-1.05104,-0.795637
-41.0385,-43.006,-1.05121,-0.795447
-41.1436,-43.0855,-1.05139,-0.795259
-41.2488,-43.165,-1.05156,-0.79507
-41.3539,-43.2445,-1.05173,-0.794883
-41.4591,-43.324,-1.0519,-0.794696
-41.5643,-43.4035,-1.05208,-0.794509
-41.6695,-43.4829,-1.05225,-0.794323
-41.7747,-43.5624,-1.05242,-0.794138
-41.88,-43.6418,-1.05259,-0.793953
-41.9852,-43.7212,-1.05276,-0.793769
-42.0905,-43.8006,-1.05293,-0.793586
-42.1958,-43.8799,-1.05309,-0.793403
-42.3011,-43.9593,-1.05326,-0.793221
-42.4064,-44.0386,-1.05343,-0.793039
-42.5118,-44.1179,-1.05359,-0.792858
-42.6171,-44.1972,-1.05376,-0.792677
-42.7225,-44.2764,-1.05392,-0.792497
-42.8279,-44.3557,-1.05409,-0.792317
-42.9333,-44.4349,-1.05425,-0.792138
-43.0387,-44.5141,-1.05442,-0.79196
-43.1442,-44.5933,-1.05458,-0.791782
-43.2496,-44.6725,-1.05474,-0.791605
-43.3551,-44.7517,-1.0549,-0.791428
-43.4606,-44.8308,-1.05506,-0.791252
-43.5661,-44.9099,-1.05522,-0.791076
-43.6716,-44.989,-1.05538,-0.790901
-43.7772,-45.0681,-1.05554,-0.790726
-43.8827,-45.1472,-1.0557,-0.790552
-43.9883,-45.2263,-1.05586,-0.790379
-44.0939,-45.3053,-1.05602,-0.790206
-44.1995,-45.3843,-1.05617,-0.790033
-44.3051,-45.4633,-1.05633,-0.789861
-44.4107,-45.5423,-1.05649,-0.78969
-44.5164,-45.6213,-1.05664,-0.789519
-44.622,-45.7002,-1.0568,-0.789349
-44.7277,-45.7792,-1.05695,-0.789179
-44.8334,-45.8581,-1.0571,-0.789009
-44.9391,-45.937,-1.05726,-0.788841
-45.0448,-46.0159,-1.05741,-0.788672
-45.1506,-46.0947,-1.05756,-0.788504
-45.2563,-46.1736,-1.05771,-0.788337
-45.3621,-46.2524,-1.05787,-0.78817
-45.4679,-46.3312,-1.05802,-0.788004
-45.5737,-46.41,-1.05817,-0.787838
-45.6795,-46.4888,-1.05832,-0.787673
-45.7854,-46.5676,-1.05847,-0.787508
-45.8912,-46.6463,-1.05861,-0.787343
-45.9971,-46.7251,-1.05876,-0.787179
-46.1029,-46.8038,-1.05891,-0.787016
-46.2088,-46.8825,-1.05906,-0.786853
-46.3147,-46.9612,-1.0592,-0.786691
-46.4207,-47.0398,-1.05935,-0.786529
-46.5266,-47.1185,-1.0595,-0.786367
-46.6325,-47.1971,-1.05964,-0.786206
-46.7385,-47.2758,-1.05979,-0.786046
-46.8445,-47.3544,-1.05993,-0.785885
-46.9505,-47.4329,-1.06007,-0.785726
-47.0565,-47.5115,-1.06022,-0.785567
-47.1625,-47.5901,-1.06036,-0.785408
-47.2685,-47.6686,-1.0605,-0.78525
-47.3746,-47.7471,-1.06064,-0.785092
-47.4807,-47.8257,-1.06078,-0.784935
-47.5867,-47.9041,-1.06093,-0.784778
-47.6928,-47.9826,-1.06107,-0.784621
-47.7989,-48.0611,-1.06121,-0.784465
-47.9051,-48.1395,-1.06135,-0.78431
-48.0112,-48.218,-1.06148,-0.784155
-48.1173,-48.2964,-1.06162,-0.784
-48.2235,-48.3748,-1.06176,-0.783846
-48.3297,-48.4532,-1.0619,-0.783692
-48.4359,-48.5315,-1.06204,-0.783539
-48.5421,-48.6099,-1.06217,-0.783386
-48.6483,-48.6882,-1.06231,-0.783234
-48.7545,-48.7665,-1.06245,-0.783082
-48.8608,-48.8449,-1.06258,-0.78293
-48.967,-48.9231,-1.06272,-0.782779
-49.0733,-49.0014,-1.06285,-0.782628
-49.1796,-49.0797,-1.06298,-0.782478
-49.2859,-49.1579,-1.06312,-0.782328
-49.3922,-49.2362,-1.06325,-0.782178
-49.4985,-49.3144,-1.06338,-0.782029
-49.6048,-49.3926,-1.06352,-0.781881
-49.7112,-49.4708,-1.06365,-0.781733
-49.8176,-49.549,-1.06378,-0.781585
-49.9239,-49.6271,-1.06391,-0.781437
-50.0303,-49.7053,-1.06404,-0.78129
-50.1367,-49.7834,-1.06417,-0.781144
-50.2432,-49.8615,-1.0643,-0.780998
-50.3496,-49.9396,-1.06443,-0.780852
-50.456,-50.0177,-1.06456,-0.780707
-50.5625,-50.0958,-1.06469,-0.780562
-50.669,-50.1738,-1.06482,-0.780417
-50.7754,-50.2519,-1.06495,-0.780273
-50.8819,-50.3299,-1.06508,-0.780129
-50.9884,-50.4079,-1.0652,-0.779986
-51.095,-50.4859,-1.06533,-0.779843
-51.2015,-50.5639,-1.06546,-0.7797
-51.308,-50.6418,-1.06558,-0.779558
